Source	ItemID	kText	cText
desc	$3203	레이언의 반지	雷安的戒指
desc	$3204	행복한 눈사람	幸福的雪人
desc	$3205	황금 양말	金襪子
desc	$3206	기사의 견습세트	騎士的實習套裝
desc	$3207	레이언	雷安
desc	$3208	레지나	蕾吉娜
desc	$3209	요정의 견습세트	妖精的實習套裝
desc	$3210	테이레스	泰列斯
desc	$3211	마법사의 견습세트	法師的實習套裝
desc	$3212	포드마스터	波勒提特
desc	$3213	군주의 견습세트	王族的實習套裝
desc	$3214	포르티드	福德大師
desc	$3215	다크엘프의 견습세트	黑暗妖精的實習套裝
desc	$3216	한복 티셔츠	韓服(女性)
desc	$3217	기모노 티셔츠	和服(女性)
desc	$3218	치파오 티셔츠	旗袍(女性)
desc	$3219	태하	泰和
desc	$3220	아덴 국왕의 기념 주화	亞丁王國紀念貨幣
desc	$3221	시장 공간이동사	商店村傳送師
desc	$3222	루쿠	路庫
desc	$3223	데니츠	丹尼斯
desc	$3224	카샴	卡珊
desc	$3225	유노	優諾
desc	$3226	과닐	瓜尼
desc	$3227	도요	多由
desc	$3228	마법사의 주머니	魔法師袋子
desc	$3229	카카오 열매	卡卡歐果實
desc	$3230	카카오 반죽	卡卡歐麵團
desc	$3231	설탕	砂糖
desc	$3232	카카오 버터	卡卡歐奶油
desc	$3233	발렌시아	小任性
desc	$3234	블레즈	布萊斯
desc	$3235	계산기	計算機
desc	$3236	얇은 판금	薄金屬板
desc	$3237	아덴 상단	亞丁商團
desc	$3238	왕궁 게이트키퍼	王宮門口守門人
desc	$3239	요새 게이트키퍼	要塞門口守門人
desc	$3240	용기의 반지	勇氣戒指
desc	$3241	자애의 목걸이	慈愛項鍊
desc	$3242	여행자	旅行者
desc	$3243	주술사	咒術師
desc	$3244	여행자의 조잡한 부적	旅行者的粗糙的符咒
desc	$3245	여행자의 부적	旅行者符咒
desc	$3246	여행자의 신비로운 부적	旅行者的神秘符咒
desc	$3247	오리하루콘 단검	奧里哈魯根短劍
desc	$3248	미스릴 단검	米索莉短劍
desc	$3249	데몬 액스	惡魔斧頭
desc	$3250	크림슨 랜스	深紅長矛
desc	$3251	맘보 코트	曼波外套
desc	$3252	맘보 모자	曼波帽子
desc	$3253	염령의 장갑	火靈手套
desc	$3254	빙령의 장갑	水靈手套
desc	$3255	풍령의 장갑	風靈手套
desc	$3256	암령의 장갑	地靈手套
desc	$3257	심연의 반지	深淵戒指
desc	$3258	봉인 주문서	封印卷軸
desc	$3259	기술서 (쇼크 스턴)	技術書(衝擊之暈)
desc	$3260	마법서 (런 클렌)	魔法書(援護盟友)
desc	$3261	정령의 수정 (트리플 애로우)	精靈水晶(三重矢)
desc	$3262	정령의 수정 (엘리멘탈 폴다운)	精靈水晶(弱化屬性)
desc	$3263	정령의 수정 (카운터 미러)	精靈水晶(鏡反射)
desc	$3264	정령의 수정 (윈드 셰클)	精靈水晶(風之枷鎖)
desc	$3265	정령의 수정 (엑조틱 바이탈라이즈)	精靈水晶(體能激發)
desc	$3266	정령의 수정 (워터 라이프)	精靈水晶(水之元氣)
desc	$3267	정령의 수정 (엘리멘탈 파이어)	精靈水晶(屬性之火)
desc	$3268	봉인 해제 주문서	解除封印卷軸
desc	$3269	시리우스 기념 주화	希里巫斯紀念金幣
desc	$3270	지저 크랩맨	地底蟹人
desc	$3271	지저 대왕거북	地底巨王龜
desc	$3272	지저 리자드맨	地底蜥蜴人
desc	$3273	지저 대왕벌레	地底巨王蟲
desc	$3274	지저 일렉카둠	地底伊萊克頓
desc	$3275	지저 전갈 미스틱	地底魔蠍
desc	$3276	지저 전갈 파이탄	地底蛇蠍
desc	$3277	지저 비홀더	地底多眼怪
desc	$3278	말하는 두루마리	說話卷軸
desc	$3279	상아탑의 한손검	象牙塔單手劍
desc	$3280	상아탑의 양손검	象牙塔雙手劍
desc	$3281	상아탑의 도끼	象牙塔斧頭
desc	$3282	상아탑의 창	象牙塔長矛
desc	$3283	상아탑의 활	象牙塔長弓
desc	$3284	상아탑의 석궁	象牙塔石弓
desc	$3285	상아탑의 지팡이	象牙塔魔杖
desc	$3286	상아탑의 이도류	象牙塔雙刀
desc	$3287	상아탑의 크로우	象牙塔鋼爪
desc	$3288	상아탑의 단검	象牙塔短劍
desc	$3289	상아탑의 가죽 투구	象牙塔皮頭盔
desc	$3290	상아탑의 가죽 갑옷	象牙塔皮盔甲
desc	$3291	상아탑의 가죽 샌달	象牙塔皮涼鞋
desc	$3292	상아탑의 가죽 장갑	象牙塔皮手套
desc	$3293	상아탑의 가죽 방패	象牙塔皮盾牌
desc	$3294	상아탑의 반지	象牙塔戒指
desc	$3295	상아탑의 티셔츠	象牙塔T恤
desc	$3296	상아탑의 순간이동 주문서	象牙塔瞬間移動卷軸
desc	$3297	상아탑의 귀환 주문서	象牙塔傳送回家的卷軸
desc	$3298	상아탑의 확인 주문서	象牙塔鑑定卷軸
desc	$3299	상아탑의 저주 풀기 주문서	象牙塔解咒卷軸
desc	$3300	상아탑의 변신 주문서	象牙塔變身卷軸
desc	$3301	상아탑의 체력 회복제	象牙塔治癒藥水
desc	$3302	상아탑의 속도향상 물약	象牙塔加速藥水
desc	$3303	말하는 섬 마을 귀환 주문서	說話之島指定傳送卷軸
desc	$3304	글루딘 마을 귀환 주문서	古魯丁村莊指定傳送卷軸
desc	$3305	켄트 마을 귀환 주문서	肯特村莊指定傳送卷軸
desc	$3306	우드벡 마을 귀환 주문서	風木村莊指定傳送卷軸
desc	$3307	화전민 마을 귀환 주문서	燃柳村莊指定傳送卷軸
desc	$3308	요정숲 귀환 주문서	妖森指定傳送卷軸
desc	$3309	은기사 마을 귀환 주문서	銀騎士村莊指定傳送卷軸
desc	$3310	기란 마을 귀환 주문서	奇岩村莊指定傳送卷軸
desc	$3311	하이네 마을 귀환 주문서	海音村莊指定傳送卷軸 
desc	$3312	오렌 마을 귀환 주문서	歐瑞村莊指定傳送卷軸
desc	$3313	웰던 마을 귀환 주문서	威頓村莊指定傳送卷軸 
desc	$3314	아덴 마을 귀환 주문서	亞丁村莊指定傳送卷軸 
desc	$3315	침묵의 동굴 귀환 주문서	沉默洞穴指定傳送卷軸
desc	$3316	레크만	雷克曼
desc	$3317	세리안	賽利安
desc	$3318	리리	莉莉
desc	$3319	기온	奇溫
desc	$3320	시리아	希利亞
desc	$3321	오실리아	奧西利亞
desc	$3322	호닌	胡尼
desc	$3323	치코	齊柯
desc	$3324	홉	賀伯
desc	$3325	터크	托克
desc	$3326	갈리온	迦利溫
desc	$3327	길버트	吉伯特
desc	$3328	포리칸	波利卡
desc	$3329	제릭	傑瑞
desc	$3330	자루만	賈魯曼
desc	$3331	래리	萊利
desc	$3332	래리의 보좌관	萊利的輔佐官
desc	$3333	래리의 병사	萊利的士兵
desc	$3334	드루가 가문 1세대 가보	多魯嘉1世傳家之寶
desc	$3335	드루가 가문 2세대 가보	多魯嘉2世傳家之寶
desc	$3336	드루가 가문 3세대 가보	多魯嘉3世傳家之寶
desc	$3337	드루가 가문 4세대 가보	多魯嘉4世傳家之寶
desc	$3338	드루가 가문 5세대 가보	多魯嘉5世傳家之寶
desc	$3339	드루가 가문 6세대 가보	多魯嘉6世傳家之寶
desc	$3340	드루가 가문 7세대 가보	多魯嘉7世傳家之寶
desc	$3341	알 수 없는 가보	無法得知的傳家之寶
desc	$3342	타락의 머리카락	墮落首級
desc	$3343	타락의 로브	墮落長袍
desc	$3344	타락의 장갑	墮落手套
desc	$3345	타락의 망토	墮落斗篷
desc	$3346	타락의 부츠	墮落長靴
desc	$3347	타락의 낫	墮落鐮刀
desc	$3348	타락의 재물	墮落的財物
desc	$3349	타락의 악마서 1권	墮落的惡魔書1冊
desc	$3350	타락의 외침	墮落之舌
desc	$3351	타락의 악마서 2권	墮落的惡魔書2冊
desc	$3352	타락의 독	墮落之毒
desc	$3353	타락의 악마서 3권	墮落的惡魔書3冊
desc	$3354	타락의 이빨	墮落之牙
desc	$3355	타락의 악마서 4권	墮落的惡魔書4冊
desc	$3356	타락의 손길	墮落之手
desc	$3357	고대인의 주술서 1권	古代人的咒術書1冊
desc	$3358	악마의 검은색 족쇄	惡魔的黑色腳鐐
desc	$3359	기안의 두루마리	奇安的卷軸
desc	$3360	칼바스의 두루마리	金侃的卷軸
desc	$3361	고대인의 주술서 2권	古代人的咒術書2冊
desc	$3362	악마의 붉은색 족쇄	惡魔的紅色腳鐐
desc	$3363	고대인의 연금술 두루마리	古代人的鍊金術卷軸
desc	$3364	고대인의 주술서 3권	古代人的咒術書3冊
desc	$3365	악마의 파란색 족쇄	惡魔的藍色腳鐐
desc	$3366	고대인의 주술 두루마리	古代人的咒術卷軸
desc	$3367	고대인의 주술서 4권	古代人的咒術書4冊
desc	$3368	악마의 흰색 족쇄	惡魔的白色腳鐐
desc	$3369	연금술사의 돌	鍊金術之石
desc	$3370	정신력의 물약	精神藥水
desc	$3371	저주받은 피	詛咒之血
desc	$3372	악마의 피	惡魔之血
desc	$3373	발록의 핏빛 망토	炎魔的血光斗篷
desc	$3374	악마의 크로스보우	惡魔十字弓
desc	$3375	악마의 칼	惡魔之劍
desc	$3376	악마의 이도류	惡魔雙刀
desc	$3377	악마의 크로우	惡魔鋼爪
desc	$3378	와일드 베놈	狂野之毒
desc	$3379	와일드 팡	狂野毒牙
desc	$3380	와일드 매직	狂野之魔
desc	$3381	매드 리자드맨	狂暴蜥蜴人
desc	$3382	하이 리자드맨	高等蜥蜴人
desc	$3383	헤비 리자드맨	重裝蜥蜴人
desc	$3384	매드 마이어	狂暴myer? (不曉得是啥)
desc	$3385	하이 마이어	高等myer?  
desc	$3386	헤비 마이어	重裝myer?
desc	$3387	라버본	海賊骷髏
desc	$3388	라버본 솔져	海賊骷髏士兵
desc	$3389	라버본 헤드	海賊骷髏首領
desc	$3390	낡은 가죽주머니	古老皮袋
desc	$3391	낡은 비단주머니	古老絲袋
desc	$3392	유물주머니	遺物袋子
desc	$3393	켄트용사의 검	肯特勇士之劍
desc	$3394	켄트궁사의 활	肯特射手之弓
desc	$3395	켄트마법사의 지팡이	肯特法師魔杖
desc	$3396	켄트암살자의 이도류	肯特刺客雙刀
desc	$3397	켄트전사의 도끼	肯特戰士斧頭
desc	$3398	켄트문장 부츠	肯特徽章長靴
desc	$3399	켄트문장 갑옷	肯特徽章盔甲
desc	$3400	켄트문장 장갑	肯特徽章手套
desc	$3401	켄트문장 방패	肯特徽章盾牌
desc	$3402	켄트문장 투구	肯特徽章頭盔
desc	$3403	그을린 빵조각	煙燻的麵包屑
desc	$3404	타다남은 빵조각	烤焦的麵包屑
desc	$3405	와인	紅酒
desc	$3406	위스키	威士忌
desc	$3407	타락	墮落
desc	$3408	타락의 분신	墮落的分身
desc	$3409	거대한 무덤 가디언	巨大墳墓守護者
desc	$3410	무덤 가디언 나이트	墳墓守護者騎士
desc	$3411	무덤 가디언 메이지	墳墓守護者法師
desc	$3412	무덤 가디언	墳墓守護者
desc	$3413	레서데몬	小惡魔
desc	$3414	발록의 분신	炎魔的分身
desc	$3415	칼바스의 하인	金侃的僕人
desc	$3416	고대 자이언트 장군	古代巨人將軍
desc	$3417	고대 자이언트 장로	古代巨人長老
desc	$3418	수감된 아덴 용병	被囚禁的亞丁傭兵
desc	$3419	밧슈	巴休
desc	$3420	로이	羅伊
desc	$3421	아덴성 공주	亞丁城公主
desc	$3422	로이의 주머니	羅伊的袋子
desc	$3423	북쪽 감옥 열쇠	北方監獄鑰匙
desc	$3424	보보	波波
desc	$3425	광전사 효과	狂戰士效果
desc	$3426	마법 랜턴	魔法燈籠
desc	$3427	오베르	奧貝勒
desc	$3428	니키	尼奇
desc	$3429	동빙내성	寒冰耐性
desc	$3430	석화내성	石化耐性
desc	$3431	수면내성	睡眠耐性
desc	$3432	암흑내성	暗黑耐性
desc	$3433	스턴내성	昏迷耐性
desc	$3434	홀드내성	支撐耐性
desc	$3435	없음	無
desc	$3436	듀발	杜發
desc	$3437	듀란	杜蘭
desc	$3438	록산느	洛杉尼
desc	$3439	해적섬행 배표	海賊島船票
desc	$3440	숨겨진 선착장행 배표	隱藏港口船票
desc	$3441	후임병! 후임병!	後援兵! 後援兵!
desc	$3442	내 임무도 여기까지...	我的任務也將到此...
desc	$3443	그랑카인의 축복이 함께하길! 크하하하!	願格蘭肯的祝福同在! 喀哈哈哈!
desc	$3444	이대로 죽을수는 없지! 어스바인드!	我絕對不能就這樣死去! 大地屏障!
desc	$3445	널 지체시킨 것 만으로도 충분하다.	只要讓你停滯這就夠了. 
desc	$3446	이것이 끝은 아니다!	這絕不是最後!
desc	$3447	dummy	dummy
desc	$3448	dummy	dummy
desc	$3449	dummy	dummy
desc	$3450	dummy	dummy
desc	$3451	dummy	dummy
desc	$3452	dummy	dummy
desc	$3453	dummy	dummy
desc	$3454	dummy	dummy
desc	$3455	dummy	dummy
desc	$3456	dummy	dummy
desc	$3457	모리스	莫利斯
desc	$3458	망령의 뼈조각	亡靈的骨塊
desc	$3459	민첩의 셔츠	敏捷T恤
desc	$3460	힘의 셔츠	力量T恤
desc	$3461	지능의 셔츠	智能T恤
desc	$3462	맘보토끼	曼波兔
desc	$3463	맘보토끼졸개	曼波兔部下
desc	$3464	화염의 이빨	火之牙
desc	$3465	빙하의 이빨	水之牙
desc	$3466	바람의 이빨	風之牙
desc	$3467	대지의 이빨	地之牙
desc	$3468	화령의 주인	火靈之主
desc	$3469	수령의 주인	水靈之主
desc	$3470	풍령의 주인	風靈之主
desc	$3471	지령의 주인	地靈之主
desc	$3472	심연의 화령	深淵火靈
desc	$3473	심연의 수령	深淵水靈
desc	$3474	심연의 풍령	深淵風靈
desc	$3475	심연의 지령	深淵地靈
desc	$3476	심연의 주인	深淵之主
desc	$3477	심연의 구울	深淵食屍鬼
desc	$3478	심연의 궁수	深淵弓箭手
desc	$3479	씽	西斯
desc	$3480	연금술사	鍊金術師
desc	$3481	마족의 노예	魔族的奴隸
desc	$3482	북동쪽 감옥 열쇠	東北方監獄鑰匙
desc	$3483	동쪽 감옥 열쇠	東方監獄鑰匙
desc	$3484	보물지도 조각	藏寶圖碎片
desc	$3485	아들의 편지	兒子的信
desc	$3486	아들의 유골	兒子的遺骸
desc	$3487	완성된 보물지도	完成的藏寶圖
desc	$3488	드레이크의 열쇠	德雷克鑰匙
desc	$3489	푸른 도마뱀의 껍질	藍尾蜥蜴之皮
desc	$3490	아들의 초상화	兒子的肖像畫
desc	$3491	작은 보물지도	小藏寶圖
desc	$3492	카드무스의 목걸이	卡得穆斯項鍊
desc	$3493	무한의 화살통	無限箭筒
desc	$3494	원주민 토템	原住民圖騰
desc	$3495	푸른 해적 두건	藍海賊頭巾
desc	$3496	푸른 해적 장갑	藍海賊手套
desc	$3497	푸른 해적 부츠	藍海賊長靴
desc	$3498	바다의 망토	藍海賊斗篷
desc	$3499	푸른 해적 가죽갑옷	藍海賊皮盔甲
desc	$3500	해골 목걸이	骷髏項鍊
desc	$3501	저주받은 루비 반지	受詛咒的紅寶石戒指
desc	$3502	저주받은 사파이어 반지	受詛咒的藍寶石戒指
desc	$3503	저주받은 다이아몬드 반지	受詛咒的鑽石戒指
desc	$3504	커트라스	短刀
desc	$3505	샴쉬르	海賊彎刀
desc	$3506	해적섬행 배표	海賊島船票
desc	$3507	숨겨진 선착장행 배표	隱藏之港船票
desc	$3508	라쿤	浣熊
desc	$3509	블루 테일	藍尾蜥蜴
desc	$3510	하이 라쿤	高等浣熊
desc	$3511	키위 패롯	奇異鸚鵡
desc	$3512	황금 화살	黃金箭
desc	$3513	오리하루콘 화살	奧里哈魯根箭
desc	$3514	블랙미스릴 화살	黑色米索莉箭
desc	$3515	발록의 레서데몬	炎魔的小惡魔
desc	$3516	발록의 데몬	炎魔的惡魔
desc	$3517	발록의 서큐버스	炎魔的思克巴
desc	$3518	발록의 서큐버스 퀸	炎魔的思克巴女皇
desc	$3519	발록의 바포메트	炎魔的巴風特
desc	$3520	발록의 베레스	炎魔的巴列斯
desc	$3521	정령의 결정	精靈結晶
desc	$3522	정령의 파편	精靈碎片
desc	$3523	고대의 정령	古代的精靈
desc	$3524	드레이크	德雷克
desc	$3525	밀레	米列
desc	$3526	쿠드	庫得
desc	$3527	베릭	貝林
desc	$3528	저주받은 에메랄드 반지	受詛咒的綠寶石戒指
desc	$3529	듀론	杜倫
desc	$3530	포니	波尼
desc	$3531	카미트	卡米特
desc	$3532	박쥐 송곳니	蝙蝠之牙
desc	$3533	늑대 가죽	狼皮
desc	$3534	딥플라워 줄기	深淵花枝條
desc	$3535	블랙티거 심장	黑虎之心
desc	$3536	다크엘프 주머니	黑暗妖精袋子
desc	$3537	스콜피온 껍질	毒蠍之皮
desc	$3538	거대무리안 거미줄	巨大莫妮亞蜘蛛絲
desc	$3539	블랙엔트 썩은가지	黑暗安特的枯樹枝
desc	$3540	딜로 발톱	犰狳之爪
desc	$3541	켈베로스 털	地獄犬之皮
desc	$3542	대공동의 수정	大洞穴水晶
desc	$3543	정령 조각	原石碎片
desc	$3544	대공동 주문서 조각	大洞穴卷軸碎片
desc	$3545	대공동 이동주문서	大洞穴移動卷軸
desc	$3546	저항군 마을 귀환 주문서	抵抗軍村莊指定傳送卷軸
desc	$3547	은둔자 마을 귀환 주문서	隱遁者村莊指定傳送卷軸
desc	$3548	콘술	領事
desc	$3549	연금술사	鍊金術師
desc	$3550	대공동 공간이동사	大洞穴空間移動師
desc	$3551	정령의 오브	精靈墓穴看守者
desc	$3552	래리의 말	萊利的馬
desc	$3553	디아드 주문서 조각	狄亞得卷軸碎片
desc	$3554	디아드 이동주문서	狄亞得移動卷軸
desc	$3555	시미즈	希米哲
desc	$3556	도일	多益
desc	$3557	도일의 개	多益的狗
desc	$3558	루케인	路卡音
desc	$3559	카드무스	卡得穆斯
desc	$3560	레스타	萊斯塔
desc	$3561	루디안	陸地安
desc	$3562	케니스	凱尼斯
desc	$3563	티구스	提古斯
desc	$3564	지다르	吉塔勒
desc	$3565	알리	艾利
desc	$3566	레너드	雷納德
desc	$3567	작은 상자	小箱子
desc	$3568	작은 주머니	小袋子
desc	$3569	할아버지의 보물	爺爺的寶物
desc	$3570	해적의 망령	海賊的亡靈
desc	$3571	해적의 망령	海賊的亡靈
desc	$3572	해적의 망령	海賊的亡靈
desc	$3573	해적의 망령	海賊的亡靈
desc	$3574	약탈하라!	去搶奪吧!
desc	$3575	아직 멈출 수 없다!	現在還無法停止!
desc	$3576	채워지지 않는 우리의 갈증을!	無法填滿的渴望!
desc	$3577	저들의 보물로 채워라!	以寶物去填滿吧!
desc	$3578	끼잉끼잉~	吭哼吭哼~
desc	$3579	캬오~ 키잉~	喀啊~ 哼哼~
desc	$3580	큐잉~ 큐잉~	咕嚶~ 咕嚶~
desc	$3581	뀨잉~ 지금 갑니다~	咕嚶~ 現在過去了~
desc	$3582	끼잉~ 끼잉끼잉~	吭哼~ 吭哼吭哼~
desc	$3583	캬잉~ 갈까 말까~	喀哼~ 去不去呢~
desc	$3584	캬잉~ 왜요오~?	喀哼~ 為什麼~?
desc	$3585	큐잉~ 뭘 할까요?	咕嚶~ 做什麼好呢?
desc	$3586	뀨잉~ 주인님 넘 좋아~	咕嚶~ 主人太好了~
desc	$3587	끼잉~ 끼잉끼잉~	吭哼~ 吭哼吭哼~
desc	$3588	은제 플룻	銀笛
desc	$3589	친구의 가방	朋友的袋子
desc	$3590	아덴 정보원	亞丁情報員
desc	$3591	페스코	佩斯克
desc	$3592	루보	露寶
desc	$3593	리앤	里恩
desc	$3594	루니	路尼
desc	$3595	로베르토	羅伯多
desc	$3596	루푸스	魯普斯
desc	$3597	카루	卡魯
desc	$3598	레스타의 반지	萊斯塔的戒指
desc	$3599	로헨	羅亨
desc	$3600	카스티	卡士提
desc	$3601	자일즈	賈馳
desc	$3602	나의 보물을 노리는 자가 누구냐!	是誰貪圖我的寶物!
desc	$3603	내 보물! 보물은 내 것이다! 누구도 손댈 수 없...다.....	寶物都是我的! 任何人不准動手.....
